Order_ID,Date,Region,State,City,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep_ID,Sales_Rep_Name,Manager_Name,Product_Category,Sub_Category,Product_Name,Product_SKU,Units_Sold,Unit_Price,Discount_%,COGS,Revenue,Profit,Profit_Margin_%,Payment_Mode,Delivery_Days,Return_Flag,Customer_Rating,Channel,Quarter,Month_Name,Year
ORD-13863,2023-06-06,South,Tamil Nadu,Chennai,CUST-8672,Customer 470,B2C,REP-26,Rep Name 18,Manager 4,Electronics,Laptops,UltraSlim 13,ELE-LAP-349,5,1201.85,8.97,2904.79,5470.5,2565.71,46.9,Bank Transfer,1,0,4,Offline,Q2,Jun,2023
ORD-15401,2023-06-06,West,Maharashtra,Mumbai,CUST-6186,Customer 20,B2C,REP-10,Rep Name 31,Manager 2,Electronics,Phones,V-Smart,ELE-PHO-481,7,151.31,3.75,433.04,1019.53,586.49,57.53,Cash,4,0,4,Online,Q2,Jun,2023
ORD-8025,2023-06-07,West,Gujarat,Ahmedabad,CUST-4959,Customer 476,Enterprise,REP-27,Rep Name 8,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-750,118,1291.1,25.71,66326.8,113182.5,46855.7,41.4,Credit Card,10,0,3,Partner,Q2,Jun,2023
ORD-3995,2023-06-08,Central,Chhattisgarh,Raipur,CUST-6137,Customer 392,B2B,REP-18,Rep Name 21,Manager 2,Furniture,Chairs,Ergo Deluxe,FUR-CHA-194,6,1362.08,2.26,3323.5,7987.54,4664.05,58.39,UPI,2,0,5,Online,Q2,Jun,2023
ORD-5333,2023-06-08,West,Maharashtra,Mumbai,CUST-2659,Customer 324,Enterprise,REP-49,Rep Name 6,Manager 5,Furniture,Desks,Standing Pro,FUR-DES-623,71,281.67,17.26,11638.87,16547.38,4908.51,29.66,Credit Card,2,0,5,Online,Q2,Jun,2023
ORD-5477,2023-06-08,Central,Chhattisgarh,Raipur,CUST-3366,Customer 481,B2C,REP-43,Rep Name 29,Manager 4,Furniture,Chairs,Office Standard,FUR-CHA-469,6,205.77,14.9,503.18,1050.62,547.44,52.11,Bank Transfer,6,0,3,Offline,Q2,Jun,2023
ORD-5661,2023-06-08,North,Punjab,Ludhiana,CUST-7103,Customer 111,B2B,REP-26,Rep Name 5,Manager 4,Electronics,Laptops,GamerZ 15,ELE-LAP-240,2,471.89,11.4,544.32,836.18,291.86,34.9,Bank Transfer,7,0,3,Partner,Q2,Jun,2023
ORD-8336,2023-06-08,Central,Chhattisgarh,Raipur,CUST-3397,Customer 448,B2C,REP-37,Rep Name 13,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-816,8,884.24,17.62,2974.91,5827.4,2852.5,48.95,Credit Card,13,0,3,Offline,Q2,Jun,2023
ORD-11955,2023-06-08,East,West Bengal,Kolkata,CUST-5059,Customer 435,B2B,REP-11,Rep Name 19,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-267,5,601.74,4.62,1644.81,2869.69,1224.89,42.68,Credit Card,7,0,4,Offline,Q2,Jun,2023
ORD-1524,2023-06-09,West,Gujarat,Ahmedabad,CUST-3278,Customer 233,B2C,REP-17,Rep Name 27,Manager 1,Electronics,Laptops,GamerZ 15,ELE-LAP-542,13,1111.51,11.11,6131.21,12844.29,6713.08,52.27,Bank Transfer,1,0,4,Online,Q2,Jun,2023
ORD-11091,2023-06-09,South,Tamil Nadu,Chennai,CUST-7296,Customer 74,B2C,REP-27,Rep Name 29,Manager 5,Electronics,Laptops,UltraSlim 13,ELE-LAP-430,14,405.52,14.43,3399.78,4857.99,1458.21,30.02,Cash,1,0,4,Partner,Q2,Jun,2023
ORD-11468,2023-06-09,South,Karnataka,Bangalore,CUST-2869,Customer 447,Enterprise,REP-46,Rep Name 9,Manager 5,Electronics,Phones,V-Smart,ELE-PHO-816,142,763.69,12,72329.34,95433.05,23103.71,24.21,Cash,2,0,1,Online,Q2,Jun,2023
ORD-14147,2023-06-09,West,Gujarat,Ahmedabad,CUST-5772,Customer 250,Enterprise,REP-14,Rep Name 16,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-107,69,1152.61,13.51,37116.09,68788.78,31672.69,46.04,Credit Card,8,0,4,Partner,Q2,Jun,2023
ORD-2743,2023-06-10,Central,Chhattisgarh,Raipur,CUST-7560,Customer 199,B2B,REP-16,Rep Name 27,Manager 1,Furniture,Chairs,Office Standard,FUR-CHA-153,5,401.65,13.21,978.26,1743.03,764.77,43.88,UPI,7,0,5,Offline,Q2,Jun,2023
ORD-3400,2023-06-10,North,Delhi,New Delhi,CUST-5470,Customer 23,B2C,REP-33,Rep Name 12,Manager 2,Furniture,Chairs,Office Standard,FUR-CHA-858,5,1478.5,3.99,4519.6,7097.25,2577.65,36.32,Bank Transfer,7,0,5,Offline,Q2,Jun,2023
ORD-6692,2023-06-10,North,Delhi,New Delhi,CUST-3136,Customer 102,Enterprise,REP-44,Rep Name 18,Manager 2,Furniture,Chairs,Office Standard,FUR-CHA-914,174,861.22,17.31,96901.18,123917.4,27016.22,21.8,Cash,4,0,3,Offline,Q2,Jun,2023
ORD-8641,2023-06-10,West,Maharashtra,Mumbai,CUST-7497,Customer 375,B2C,REP-15,Rep Name 33,Manager 3,Electronics,Laptops,GamerZ 15,ELE-LAP-792,14,648.59,2.02,3667.59,8896.66,5229.07,58.78,Bank Transfer,7,0,5,Offline,Q2,Jun,2023
ORD-1838,2023-06-11,East,West Bengal,Kolkata,CUST-5468,Customer 400,B2B,REP-30,Rep Name 22,Manager 1,Office Supplies,Binders,Ring Binder Set,OFF-BIN-222,12,1385.38,8.27,7965.51,15249.08,7283.57,47.76,Cash,1,0,5,Offline,Q2,Jun,2023
ORD-7188,2023-06-11,South,Tamil Nadu,Chennai,CUST-5767,Customer 106,B2B,REP-12,Rep Name 25,Manager 4,Electronics,Laptops,ProBook X1,ELE-LAP-163,1,493.51,10.75,331.26,440.46,109.19,24.79,Cash,10,0,5,,Q2,Jun,2023
ORD-7043,2023-06-12,Central,Madhya Pradesh,Indore,CUST-1707,Customer 28,Enterprise,REP-14,Rep Name 18,Manager 4,Furniture,Chairs,Office Standard,FUR-CHA-298,179,746.2,16.67,64653.86,111305.01,46651.15,41.91,UPI,5,0,4,Partner,Q2,Jun,2023
ORD-8053,2023-06-12,East,West Bengal,Kolkata,CUST-1275,Customer 341,Enterprise,REP-21,Rep Name 36,Manager 4,Electronics,Laptops,ProBook X1,ELE-LAP-492,70,525.4,18.87,25392.99,29837.83,4444.84,14.9,Bank Transfer,13,1,3,Partner,Q2,Jun,2023
ORD-8359,2023-06-12,South,Tamil Nadu,Chennai,CUST-6286,Customer 47,B2C,REP-18,Rep Name 24,Manager 3,Furniture,Chairs,Office Standard,FUR-CHA-449,11,353.8,2.37,2114.37,3799.56,1685.19,44.35,UPI,3,0,5,Offline,Q2,Jun,2023
ORD-12277,2023-06-12,East,West Bengal,Kolkata,CUST-6923,Customer 493,Enterprise,REP-13,Rep Name 28,Manager 1,Office Supplies,Binders,Ring Binder Set,OFF-BIN-555,34,1287.37,12.32,27762.37,38376,10613.64,27.66,Bank Transfer,5,0,3,Partner,Q2,Jun,2023
ORD-3926,2023-06-13,East,Odisha,Bhubaneswar,CUST-6057,Customer 356,Enterprise,REP-43,Rep Name 26,Manager 4,Electronics,Laptops,ProBook X1,ELE-LAP-324,196,691.11,19,92748.52,109727.4,16978.89,15.47,Credit Card,8,0,4,Offline,Q2,Jun,2023
ORD-4586,2023-06-13,South,Karnataka,Bangalore,CUST-6177,Customer 408,Enterprise,REP-41,Rep Name 23,Manager 2,Furniture,Chairs,Ergo Deluxe,FUR-CHA-883,192,1133.72,23.26,100728.63,167048.46,66319.83,39.7,UPI,4,0,4,Online,Q2,Jun,2023
ORD-2561,2023-06-14,East,West Bengal,Kolkata,CUST-4774,Customer 3,B2B,REP-41,Rep Name 9,Manager 5,Electronics,Laptops,UltraSlim 13,ELE-LAP-475,12,953.69,8.2,7787.63,10506.27,2718.64,25.88,UPI,5,0,4,Offline,Q2,Jun,2023
ORD-9773,2023-06-14,West,Gujarat,Ahmedabad,CUST-2318,Customer 272,B2B,REP-13,Rep Name 32,Manager 4,Office Supplies,Paper,Legal Size Ream,OFF-PAP-928,14,978.61,3.93,9073.95,13162.23,4088.28,31.06,Cash,1,0,4,Online,Q2,Jun,2023
ORD-1279,2023-06-15,West,Maharashtra,Mumbai,CUST-8882,Customer 195,Enterprise,REP-13,Rep Name 24,Manager 1,Office Supplies,Paper,Legal Size Ream,OFF-PAP-134,63,147.32,25.6,4772.74,6905.39,2132.65,30.88,Bank Transfer,9,0,3,Partner,Q2,Jun,2023
ORD-1397,2023-06-15,West,Maharashtra,Mumbai,CUST-4278,Customer 447,B2B,REP-41,Rep Name 18,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-174,5,1178.83,12.59,4082.47,5152.18,1069.71,20.76,Bank Transfer,2,0,3,Online,Q2,Jun,2023
ORD-4136,2023-06-15,West,Gujarat,Ahmedabad,CUST-3792,Customer 326,B2B,REP-42,Rep Name 18,Manager 4,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-214,1,137.41,9.67,56.64,124.12,67.49,54.37,Bank Transfer,,0,4,Online,Q2,Jun,2023
ORD-9093,2023-06-15,North,Punjab,Ludhiana,CUST-3202,Customer 28,Enterprise,REP-21,Rep Name 15,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-412,74,462.59,18.88,22777.22,27769.58,4992.36,17.98,UPI,9,0,1,Offline,Q2,Jun,2023
ORD-15265,2023-06-15,West,Gujarat,Ahmedabad,CUST-2542,Customer 220,B2B,REP-45,Rep Name 40,Manager 3,Office Supplies,Binders,Ring Binder Set,OFF-BIN-482,3,1240.45,18.05,2190.62,3049.66,859.04,28.17,UPI,,0,1,Partner,Q2,Jun,2023
ORD-1618,2023-06-16,Central,Madhya Pradesh,Indore,CUST-8253,Customer 32,Enterprise,REP-29,Rep Name 14,Manager 2,Furniture,Desks,Standing Pro,FUR-DES-269,71,1064.41,21.51,33330.68,59315.92,25985.24,43.81,UPI,4,0,5,Online,Q2,Jun,2023
ORD-2585,2023-06-16,Central,Chhattisgarh,Raipur,CUST-1719,Customer 295,B2C,REP-34,Rep Name 24,Manager 1,Furniture,Chairs,Office Standard,FUR-CHA-288,14,1448.53,15.81,8320.96,17073.78,8752.82,51.26,Credit Card,5,0,4,,Q2,Jun,2023
ORD-3677,2023-06-16,South,Karnataka,Bangalore,CUST-5281,Customer 308,Enterprise,REP-10,Rep Name 38,Manager 3,Electronics,Laptops,ProBook X1,ELE-LAP-239,101,1452.11,21.79,87107.83,114701.15,27593.32,24.06,Bank Transfer,3,0,5,Online,Q2,Jun,2023
ORD-8304,2023-06-16,West,Maharashtra,Mumbai,CUST-2253,Customer 36,Enterprise,REP-20,Rep Name 33,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-730,28,785.59,15.47,13415,18593.67,5178.67,27.85,UPI,4,0,4,Online,Q2,Jun,2023
ORD-2903,2023-06-17,West,Gujarat,Ahmedabad,CUST-1187,Customer 386,Enterprise,REP-40,Rep Name 31,Manager 2,Electronics,Laptops,UltraSlim 13,ELE-LAP-288,27,783.23,22.93,13092.16,16299.12,3206.96,19.68,UPI,3,0,5,Partner,Q2,Jun,2023
ORD-13342,2023-06-17,East,West Bengal,Kolkata,CUST-5957,Customer 94,B2B,REP-47,Rep Name 33,Manager 3,Furniture,Desks,Standing Pro,FUR-DES-974,2,593.99,5.62,612.14,1121.27,509.13,45.41,Credit Card,4,,5,Offline,Q2,Jun,2023
ORD-2284,2023-06-18,South,Tamil Nadu,Chennai,CUST-8707,Customer 160,B2C,REP-38,Rep Name 14,Manager 3,Furniture,Desks,Corner L-Desk,FUR-DES-411,2,500.26,17.09,699.23,829.53,130.3,15.71,Bank Transfer,13,0,4,Partner,Q2,Jun,2023
ORD-12620,2023-06-18,East,West Bengal,Kolkata,CUST-3923,Customer 340,B2B,REP-48,Rep Name 7,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-579,3,1222.03,2.05,1591.02,3590.91,1999.89,55.69,Credit Card,1,0,5,Offline,Q2,Jun,2023
ORD-13334,2023-06-18,East,Odisha,Bhubaneswar,CUST-8663,Customer 295,B2C,REP-37,Rep Name 31,Manager 3,Electronics,Phones,S-Galaxy 22,ELE-PHO-423,12,647.74,8.84,5063.46,7085.49,2022.03,28.54,Cash,4,0,3,Online,Q2,Jun,2023
ORD-15051,2023-06-18,Central,Madhya Pradesh,Indore,CUST-8935,Customer 295,B2B,REP-16,Rep Name 17,Manager 2,Furniture,Chairs,Ergo Deluxe,FUR-CHA-174,5,252.7,9.86,535.81,1138.88,603.07,52.95,Bank Transfer,5,0,3,Offline,Q2,Jun,2023
ORD-15350,2023-06-18,South,Karnataka,Bangalore,CUST-4763,Customer 6,Enterprise,REP-40,Rep Name 35,Manager 5,Furniture,Chairs,Exec Leather,FUR-CHA-870,97,801.23,11.67,46346.83,68652.34,22305.51,32.49,Credit Card,9,1,5,Offline,Q2,Jun,2023
ORD-3113,2023-06-19,North,Punjab,Ludhiana,CUST-8751,Customer 320,B2C,REP-40,Rep Name 11,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-345,9,1025.49,7.41,4359.54,8545.28,4185.74,48.98,Credit Card,4,1,4,Partner,Q2,Jun,2023
ORD-13271,2023-06-19,East,West Bengal,Kolkata,CUST-7864,Customer 14,B2B,REP-19,Rep Name 38,Manager 5,Furniture,Chairs,Office Standard,FUR-CHA-496,8,757.94,7.75,3906.27,5593.47,1687.19,30.16,Credit Card,2,0,1,Online,Q2,Jun,2023
ORD-13406,2023-06-19,North,Punjab,Ludhiana,CUST-6760,Customer 4,Enterprise,REP-46,Rep Name 16,Manager 2,Electronics,Phones,S-Galaxy 22,ELE-PHO-991,38,1240.73,19.05,31189.96,38165.09,6975.13,18.28,Cash,4,0,4,Online,Q2,Jun,2023
ORD-14209,2023-06-19,South,Tamil Nadu,Chennai,CUST-7684,Customer 106,B2C,REP-49,Rep Name 21,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-251,7,533.34,13.13,2575.5,3243.38,667.88,20.59,Cash,1,,5,Online,Q2,Jun,2023
ORD-14466,2023-06-20,Central,Madhya Pradesh,Indore,CUST-3566,Customer 153,B2C,REP-40,Rep Name 36,Manager 3,Electronics,Laptops,UltraSlim 13,ELE-LAP-569,11,1207.12,6.9,6784.43,12361.64,5577.21,45.12,UPI,1,0,4,Online,Q2,Jun,2023
ORD-3912,2023-06-21,North,Punjab,Ludhiana,CUST-2039,Customer 461,B2B,REP-41,Rep Name 39,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-361,7,1451.68,1.65,5496.15,9994.55,4498.4,45.01,Bank Transfer,2,0,5,Online,Q2,Jun,2023
ORD-4360,2023-06-21,East,West Bengal,Kolkata,CUST-4945,Customer 124,B2C,REP-48,Rep Name 12,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-685,10,589.35,2.14,3451.34,5767.31,2315.97,40.16,UPI,4,0,4,Online,Q2,Jun,2023
ORD-8495,2023-06-21,West,Gujarat,Ahmedabad,CUST-1365,Customer 98,Enterprise,REP-33,Rep Name 35,Manager 3,Furniture,Chairs,Ergo Deluxe,FUR-CHA-738,143,630.86,28.25,42783.82,64728.7,21944.88,33.9,Cash,6,0,4,Offline,Q2,Jun,2023
ORD-11465,2023-06-21,North,Delhi,New Delhi,CUST-6594,Customer 44,Enterprise,REP-27,Rep Name 5,Manager 3,Furniture,Chairs,Office Standard,FUR-CHA-478,199,1140.99,21.32,154309.98,178656.56,24346.58,13.63,Bank Transfer,5,0,3,Partner,Q2,Jun,2023
ORD-12380,2023-06-21,South,Karnataka,Bangalore,CUST-8364,Customer 437,B2B,REP-10,Rep Name 37,Manager 5,Furniture,Desks,Wooden Classic,FUR-DES-724,12,134.17,13.82,808.38,1387.57,579.19,41.74,Bank Transfer,2,1,3,Online,Q2,Jun,2023
ORD-4041,2023-06-22,North,Punjab,Ludhiana,CUST-8944,Customer 209,B2C,REP-10,Rep Name 20,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-995,4,869.82,19.95,1760.93,2785.09,1024.15,36.77,Bank Transfer,9,0,2,Partner,Q2,Jun,2023
ORD-4119,2023-06-22,West,Gujarat,Ahmedabad,CUST-3733,Customer 161,Enterprise,REP-32,Rep Name 1,Manager 5,Furniture,Chairs,Exec Leather,FUR-CHA-988,127,519.49,20.45,35830.14,52485.18,16655.04,31.73,UPI,1,0,3,Online,Q2,Jun,2023
ORD-5774,2023-06-22,North,Punjab,Ludhiana,CUST-4285,Customer 240,Enterprise,REP-49,Rep Name 35,Manager 1,Furniture,Chairs,Ergo Deluxe,FUR-CHA-703,174,348.3,12.74,37069.79,52882.75,15812.95,29.9,Bank Transfer,4,0,5,Partner,Q2,Jun,2023
ORD-6825,2023-06-22,West,Maharashtra,Mumbai,CUST-2142,Customer 370,B2C,REP-28,Rep Name 5,Manager 1,Electronics,Phones,S-Galaxy 22,ELE-PHO-203,11,80.58,13.9,563.15,763.14,199.99,26.21,Bank Transfer,5,0,3,Online,Q2,Jun,2023
ORD-13348,2023-06-22,West,Maharashtra,Mumbai,CUST-7108,Customer 412,B2B,REP-20,Rep Name 38,Manager 2,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-100,15,526.95,0.53,3765.16,7862.55,4097.38,52.11,Credit Card,8,0,4,Partner,Q2,Jun,2023
ORD-13892,2023-06-22,East,West Bengal,Kolkata,CUST-8588,Customer 209,B2C,REP-30,Rep Name 9,Manager 3,Electronics,Phones,V-Smart,ELE-PHO-772,7,109.09,12.94,511.73,664.78,153.05,23.02,UPI,10,0,3,Offline,Q2,Jun,2023
ORD-2469,2023-06-23,East,Odisha,Bhubaneswar,CUST-7317,Customer 144,B2C,REP-47,Rep Name 20,Manager 1,Electronics,Laptops,UltraSlim 13,ELE-LAP-309,14,580.17,7.77,3258.04,7491.13,4233.09,56.51,Credit Card,11,0,3,Partner,Q2,Jun,2023
ORD-4014,2023-06-23,South,Karnataka,Bangalore,CUST-3198,Customer 128,B2C,REP-40,Rep Name 3,Manager 3,Furniture,Desks,Corner L-Desk,FUR-DES-448,11,1292.76,7.35,6516.66,13174.79,6658.13,50.54,Bank Transfer,4,0,4,Partner,Q2,Jun,2023
ORD-10846,2023-06-23,South,Tamil Nadu,Chennai,CUST-7920,Customer 177,B2B,REP-14,Rep Name 8,Manager 2,Electronics,Phones,X-Phone 12,ELE-PHO-688,2,405.54,16.31,401.2,678.79,277.59,40.89,Bank Transfer,7,0,5,Offline,Q2,Jun,2023
ORD-15437,2023-06-23,North,Punjab,Ludhiana,CUST-7735,Customer 457,B2C,REP-14,Rep Name 1,Manager 4,Furniture,Chairs,Ergo Deluxe,FUR-CHA-321,3,201.34,0.52,404.62,600.88,196.26,32.66,UPI,11,0,4,Partner,Q2,Jun,2023
ORD-6334,2023-06-24,South,Karnataka,Bangalore,CUST-1405,Customer 368,B2B,REP-23,Rep Name 6,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-481,15,756.25,3.7,5354.36,10923.61,5569.25,50.98,Cash,12,0,3,Partner,Q2,Jun,2023
ORD-10837,2023-06-24,South,Karnataka,Bangalore,CUST-2177,Customer 219,B2C,REP-23,Rep Name 30,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-600,4,1222.53,0.99,2885.09,4841.82,1956.73,40.41,UPI,4,0,4,Offline,Q2,Jun,2023
ORD-2404,2023-06-25,North,Delhi,New Delhi,CUST-8722,Customer 447,B2C,REP-38,Rep Name 34,Manager 3,Furniture,Chairs,Ergo Deluxe,FUR-CHA-478,6,1196.79,19.29,-3890.79,-5795.81,-1905.0200000000004,32.87,UPI,3,1,2,Online,Q2,Jun,2023
ORD-9168,2023-06-25,East,West Bengal,Kolkata,CUST-6413,Customer 456,Enterprise,REP-43,Rep Name 19,Manager 3,Furniture,Chairs,Office Standard,FUR-CHA-816,80,382.19,15.41,18753.74,25862.72,7108.98,27.49,Bank Transfer,8,1,4,Partner,Q2,Jun,2023
ORD-9731,2023-06-25,South,Tamil Nadu,Chennai,CUST-6409,Customer 196,Enterprise,REP-47,Rep Name 15,Manager 1,Electronics,Phones,V-Smart,ELE-PHO-341,87,618.43,20.1,32336.55,42988.62,10652.07,24.78,Bank Transfer,3,0,4,Online,Q2,Jun,2023
ORD-1220,2023-06-26,East,Odisha,Bhubaneswar,CUST-7114,Customer 351,,REP-36,Rep Name 3,Manager 3,Office Supplies,Binders,Ring Binder Set,OFF-BIN-438,4,843.44,17.74,2257.85,2775.29,517.43,18.64,UPI,1,0,1,Online,Q2,Jun,2023
ORD-7355,2023-06-26,East,West Bengal,Kolkata,CUST-7077,Customer 8,Enterprise,REP-38,Rep Name 16,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-886,91,938.1,13.54,42408.71,73810.07,31401.36,42.54,Credit Card,1,0,4,Offline,Q2,Jun,2023
ORD-2995,2023-06-27,North,Punjab,Ludhiana,CUST-6185,Customer 187,B2C,REP-43,Rep Name 9,Manager 4,Furniture,Chairs,Office Standard,FUR-CHA-458,3,1465.76,5.64,2693.24,4149.21,1455.97,35.09,Credit Card,9,0,4,Offline,Q2,Jun,2023
ORD-15715,2023-06-27,South,Tamil Nadu,Chennai,CUST-2687,Customer 269,B2B,REP-21,Rep Name 40,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-513,15,116.66,2.57,856.67,1704.95,848.28,49.75,Credit Card,2,0,5,Online,Q2,Jun,2023
ORD-1382,"Jun 28, 2023",Central,Madhya Pradesh,Indore,CUST-5403,Customer 118,B2C,REP-23,Rep Name 27,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-445,10,1019.07,13.21,5155.55,8844.91,3689.37,41.71,Bank Transfer,2,0,5,Offline,Q2,Jun,2023
ORD-4130,2023-06-28,Central,Chhattisgarh,Raipur,CUST-6291,Customer 174,B2B,REP-10,Rep Name 2,Manager 2,Electronics,Laptops,ProBook X1,ELE-LAP-117,11,1374.47,2.54,6680.64,14735.67,8055.03,54.66,Cash,2,0,3,Partner,Q2,Jun,2023
ORD-11478,2023-06-28,Central,Madhya Pradesh,Indore,CUST-6378,Customer 319,B2B,REP-49,Rep Name 11,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-745,14,13.7,12.68,96.24,167.5,71.26,42.54,UPI,7,0,4,Partner,Q2,Jun,2023
ORD-14635,2023-06-28,East,West Bengal,Kolkata,CUST-5053,Customer 435,Enterprise,REP-34,Rep Name 1,Manager 2,Furniture,Chairs,Ergo Deluxe,FUR-CHA-545,124,970.26,28.81,59904.29,85654.66,25750.36,30.06,Bank Transfer,9,0,4,Offline,Q2,Jun,2023
ORD-6292,2023-06-29,South,Karnataka,Bangalore,CUST-3763,Customer 376,B2C,REP-42,Rep Name 3,Manager 4,Electronics,Laptops,ProBook X1,ELE-LAP-191,14,276.72,8.24,1866.65,3554.93,1688.28,47.49,Credit Card,14,0,4,Offline,Q2,Jun,2023
ORD-11945,2023-06-29,East,Odisha,Bhubaneswar,CUST-6251,Customer 374,B2C,REP-38,Rep Name 39,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-588,5,1198.96,10.9,4075.61,5341.41,1265.8,23.7,UPI,3,0,1,,Q2,Jun,2023
ORD-9757,2023-06-30,South,Tamil Nadu,Chennai,CUST-8095,Customer 275,Enterprise,REP-41,Rep Name 25,Manager 4,Office Supplies,Paper,Legal Size Ream,OFF-PAP-119,195,$38.22,12.54,2987.36,6518.33,3530.97,54.17,Bank Transfer,1,0,5,Online,Q3,Jul,2023
ORD-2676,2023-07-01,West,Gujarat,Ahmedabad,CUST-3188,Customer 68,B2C,REP-22,Rep Name 35,Manager 2,Electronics,Laptops,GamerZ 15,ELE-LAP-566,8,976.59,0.2,4668.23,7797.02,3128.79,40.13,Credit Card,4,0,5,Online,Q3,Jul,2023
ORD-4437,2023-07-01,East,West Bengal,Kolkata,CUST-3604,Customer 39,B2B,REP-41,Rep Name 30,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-953,2,862.08,5.25,763.59,1633.57,869.98,53.26,Bank Transfer,12,0,4,Offline,Q3,Jul,2023
ORD-5307,2023-07-01,South,Tamil Nadu,Chennai,CUST-3073,Customer 394,Enterprise,REP-28,Rep Name 29,Manager 2,Furniture,Desks,Corner L-Desk,FUR-DES-734,153,469.8,24.44,31971.68,54315.84,22344.16,41.14,Cash,8,0,3,Partner,Q3,Jul,2023
ORD-8836,2023-07-01,South,Karnataka,Bangalore,CUST-8420,Customer 252,B2C,REP-10,Rep Name 3,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-899,13,640.47,18.98,4326.03,6745.97,2419.94,35.87,UPI,6,0,4,Partner,Q3,Jul,2023
ORD-13071,2023-07-01,West,Gujarat,Ahmedabad,CUST-7181,Customer 70,B2B,REP-43,Rep Name 38,Manager 3,Electronics,Phones,V-Smart,ELE-PHO-498,12,719.32,4.31,3886.82,8260.17,4373.35,52.94,UPI,9,0,4,Partner,Q3,Jul,2023
ORD-4437,2023-07-01,East,West Bengal,Kolkata,CUST-3604,Customer 39,B2B,REP-41,Rep Name 30,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-953,2,850.17,5.25,763.59,1595.68,832.09,53.26,Bank Transfer,12,0,4,Offline,Q3,Jul,2023
ORD-1178,2023-07-02,East,Odisha,Bhubaneswar,CUST-4574,Customer 118,B2B,REP-34,Rep Name 24,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-197,15,593.72,14.48,5865.48,7616.14,1750.65,22.99,Cash,5,0,3,Online,Q3,Jul,2023
ORD-5321,2023-07-02,West,Gujarat,Ahmedabad,CUST-6572,Customer 209,B2C,REP-29,Rep Name 24,Manager 4,Electronics,Laptops,GamerZ 15,ELE-LAP-855,2,507.2,0.47,582.75,1009.64,426.9,42.28,Cash,1,0,1,Online,Q3,Jul,2023
ORD-11830,2023-07-02,East,West Bengal,Kolkata,CUST-7911,Customer 227,B2B,REP-17,Rep Name 30,Manager 3,Electronics,Phones,X-Phone 12,ELE-PHO-521,12,434.87,6.25,3251.31,4892.5,1641.19,33.55,UPI,3,0,3,Offline,Q3,Jul,2023
ORD-2539,2023-07-03,South,Tamil Nadu,Chennai,CUST-4591,Customer 44,Enterprise,REP-43,Rep Name 23,Manager 3,Furniture,Chairs,Office Standard,FUR-CHA-550,68,1271.42,16.72,41409.22,71997.25,30588.02,42.48,Bank Transfer,8,0,4,Partner,Q3,Jul,2023
ORD-9296,2023-07-03,West,Maharashtra,Mumbai,CUST-8097,Customer 122,Enterprise,REP-15,Rep Name 14,Manager 3,Furniture,Chairs,Exec Leather,FUR-CHA-842,91,750.95,28.99,40844.94,48526.72,7681.78,15.83,Cash,11,0,5,Offline,Q3,Jul,2023
ORD-9352,2023-07-03,West,Maharashtra,Mumbai,CUST-1005,Customer 437,B2C,REP-15,Rep Name 4,Manager 2,Electronics,Phones,X-Phone 12,ELE-PHO-120,6,491.05,9.32,1189.77,2671.6,1481.82,55.47,Bank Transfer,4,0,5,Partner,Q3,Jul,2023
ORD-3987,2023-07-04,North,Delhi,New Delhi,CUST-5132,Customer 98,B2B,REP-17,Rep Name 40,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-804,7,1211.56,8.45,5802.93,7764.15,1961.21,25.26,Bank Transfer,12,0,5,Offline,Q3,Jul,2023
